File,Pattern,Severity,Description,Fix,Match,Line
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",285
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-xs text-white/70 mt-1 max-w-20 truncate">",361
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="pt-0">",375
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="min-h-[400px]">",376
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",285
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="mb-6">",393
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-xl font-semibold text-white mb-2">",394
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/70">{step.description}</p>",398
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="mt-4 p-3 bg-red-500/20 border border-red-500/30 rounded-lg">",411
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2">",412
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4 text-red-400" />",413
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-red-300 text-sm">",414
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex justify-between items-center mt-8 pt-6 border-t border-white/300">",429
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex gap-3">",430
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2"",412
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",438
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex gap-3">",430
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2"",412
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",438
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2 min-w-24"",480
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4 animate-spin" />",484
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" />",438
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="glass-foundation-complete mt-6 p-4 bg-white/25 rounded-lg">",501
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-sm font-medium text-white mb-3">Form Summary</h4>",502
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="space-y-2">",503
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center justify-between">",509
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-2">",412
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4 text-green-400" />",512
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4 rounded-full border-2 border-white/300" />",514
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",285
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className?: string;",94
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className",92
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('space-y-6', className)}>",557
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="mb-6">",393
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-lg font-semibold text-white mb-2">{title}</h3>",561
"src/components/input/GlassMultiStepForm.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/70">{description}</p>",564
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",92
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className?: string;",94
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",141
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-full max-w-4xl mx-auto">",284
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('overflow-hidden', className)} {...props}>",285
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="pb-6">",287
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-white text-2xl font-semibold text-center">",289
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-white/70 text-center mt-2">{description}</p>",295
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="mt-6">",300
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex justify-between items-center mb-2">",301
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70">",302
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm text-white/70">",302
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="glass-foundation-complete w-full bg-white/255 rounded-full h-2 overflow-hidden">",311
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="h-full bg-gradient-to-r from-primary/60 to-primary rounded-full"",314
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex justify-between mt-4">",320
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",285
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('glass-foundation-complete', ",337
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-5 h-5" />",345
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-5 h-5">{step.icon}</span>",347
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm font-medium">{index + 1}</span>",349
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-center mt-2">",353
"src/components/input/GlassMultiStepForm.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn(",285
